"author_id","author_name","author_year","authority_type","auth_list","input_date","last_update"
1618,A,,p,,"2007-11-29","2007-11-29"
1619,Dr. A.G,,p,,"2007-11-29","2007-11-29"
1620,John Stott & Greg Scharf,,p,,"2007-11-29","2007-11-29"
1621,"Dr. r. Samuel Tarigan, MBA",,p,,"2007-11-29","2007-11-29"
1622,Dorothy Tong,,p,,"2007-11-29","2007-11-29"
1623,"Tim Lahaye, Jerry B. Jenkins",,p,,"2007-11-29","2007-11-29"
1624,N. T. Wright,,p,,"2007-11-29","2007-11-29"
1625,Alger Fitch,,p,,"2007-11-29","2007-11-29"
1626,Patricia M. St. John,,p,,"2007-11-29","2007-11-29"
1627,William P. Young,,p,,"2007-11-29","2007-11-29"
1628,Drs. J.J. De Heer,,p,,"2007-11-29","2007-11-29"
1629,Tommy Tenney,,p,,"2007-11-29","2007-11-29"
1630,Athol Dickson,,p,,"2007-11-29","2007-11-29"
1631,Cheri Fuller,,p,,"2007-11-29","2007-11-29"
1632,B. Ward Powers,,p,,"2007-11-29","2007-11-29"
1633,Hellen Chou Pratama,,p,,"2007-11-29","2007-11-29"
1634,DR. Steve Stephens,,p,,"2007-11-29","2007-11-29"
1635,Alex & Henriette Mamesah,,p,,"2007-11-29","2007-11-29"
1636,Clayton And Charie King,,p,,"2007-11-29","2007-11-29"
1637,Susi Leon,,p,,"2007-11-29","2007-11-29"
1638,J. Dwight Pentecost,,p,,"2007-11-29","2007-11-29"
1639,Ruth Myers,,p,,"2007-11-29","2007-11-29"
1640,R.O. Latham,,p,,"2007-11-29","2007-11-29"
1641,Eddie Gibbs,,p,,"2007-11-29","2007-11-29"
1642,Yusuf Lifire dan Gerrit Riemer,,p,,"2007-11-29","2007-11-29"
1643,Yohanes Calvin,,p,,"2007-11-29","2007-11-29"
1644,John-Roger,,p,,"2007-11-29","2007-11-29"
1645,Steven James,,p,,"2007-11-29","2007-11-29"
1646,Douglas F. Kelly dan Caroline S. Kelly,,p,,"2007-11-29","2007-11-29"
1647,Kris Den Besten,,p,,"2007-11-29","2007-11-29"
1648,Christian Jonch,,p,,"2007-11-29","2007-11-29"
1649,"Paul Gunadi, Andrew AS",,p,,"2007-11-29","2007-11-29"
1650,Anthony de Mello SJ,,p,,"2007-11-29","2007-11-29"
1651,Karyn Henley,,p,,"2007-11-29","2007-11-29"
1652,Heru Budiargo,,p,,"2007-11-29","2007-11-29"
1653,Lukas Eko Sukoco,,p,,"2007-11-29","2007-11-29"
1654,Herbert Vander Lugt,,p,,"2007-11-29","2007-11-29"
1655,Doran McCarty,,p,,"2007-11-29","2007-11-29"
1656,Thor Hall,,p,,"2007-11-29","2007-11-29"
1657,David Helm,,p,,"2007-11-29","2007-11-29"
1658,"Pdt. Prof. Emanuel Gerrit Singgih, Ph.D.",,p,,"2007-11-29","2007-11-29"
1659,J. Edward Humphrey,,p,,"2007-11-29","2007-11-29"
1660,Alan Gragg,,p,,"2007-11-29","2007-11-29"
1661,Raymound C. Ortlund,,p,,"2007-11-29","2007-11-29"
1662,Crystal Bowman,,p,,"2007-11-29","2007-11-29"
1663,Helen L. Taylor,,p,,"2007-11-29","2007-11-29"
1664,James Mac Donald,,p,,"2007-11-29","2007-11-29"
1665,Carla Barnhill,,p,,"2007-11-29","2007-11-29"
1666,Andrew Simmons & Rob Corley,,p,,"2007-11-29","2007-11-29"
1667,Grace Suryani Halim,,p,,"2007-11-29","2007-11-29"
1668,Dallas Willard,,p,,"2007-11-29","2007-11-29"
1669,A. de Kuiper,,p,,"2007-11-29","2007-11-29"
1670,Masakazu Higuchi,,p,,"2007-11-29","2007-11-29"
1671,Louisa Veronica,,p,,"2007-11-29","2007-11-29"
1672,Javier Saltares,,p,,"2007-11-29","2007-11-29"
1673,Ben Avery,,p,,"2007-11-29","2007-11-29"
1674,Yayasan Ceria,,p,,"2007-11-29","2007-11-29"
1675,"dra. Christiana Niowni, Ak., Elsye Elisabet Rau, A",,p,,"2007-11-29","2007-11-29"
1676,Sally Ann Wright & Moira Maclean,,p,,"2007-11-29","2007-11-29"
1677,Jim Kreuger,,p,,"2007-11-29","2007-11-29"
1678,Thomas J. Sappington,,p,,"2007-11-29","2007-11-29"
1679,"Jan Godfrey, Paola Bertolini Grudina",,p,,"2007-11-29","2007-11-29"
1680,Vern S. Poythress,,p,,"2007-11-29","2007-11-29"
1681,John Dickson,,p,,"2007-11-29","2007-11-29"
1682,Simon Kistemaker,,p,,"2007-11-29","2007-11-29"
1683,Donatus,,p,,"2007-11-29","2007-11-29"
1684,Jenny Bernadus,,p,,"2007-11-29","2007-11-29"
1685,"Pdt. Paulus Daun, M.Div, Th.M",,p,,"2007-11-29","2007-11-29"
1686,Tim Sekolah Penulisan Gloria,,p,,"2007-11-29","2007-11-29"
1687,Valentina Sirait,,p,,"2007-11-29","2007-11-29"
1688,Miriam Feinberg Vamosh,,p,,"2007-11-29","2007-11-29"
1689,FF Bruce,,p,,"2007-11-29","2007-11-29"
1690,Bill Hybles,,p,,"2007-11-29","2007-11-29"
1691,"Michal Ann, James W. Goll",,p,,"2007-11-29","2007-11-29"
1692,Herman Bavnick,,p,,"2007-11-29","2007-11-29"
1693,Herman Bavinck,,p,,"2007-11-29","2007-11-29"
1694,Herman N. Ridderbos,,p,,"2007-11-29","2007-11-29"
1695,Robert Letham,,p,,"2007-11-29","2007-11-29"
1696,Stan dan Brenna Jones,,p,,"2007-11-29","2007-11-29"
1697,John R. W. Stott,,p,,"2007-11-29","2007-11-29"
1698,Burk Parsons,,p,,"2007-11-29","2007-11-29"
1699,Santoso S. Buwono,,p,,"2007-11-29","2007-11-29"
1700,"Drs. Bambang Hartono, Msc",,p,,"2007-11-29","2007-11-29"
1701,Dr. J.L Ch. Abineno,,p,,"2007-11-29","2007-11-29"
1702,Prita Laura,,p,,"2007-11-29","2007-11-29"
1703,Henry T. Blackaby,,p,,"2007-11-29","2007-11-29"
1704,F.B. Indradi,,p,,"2007-11-29","2007-11-29"
1705,FB. Indradi,,p,,"2007-11-29","2007-11-29"
1706,Brian Harris,,p,,"2007-11-29","2007-11-29"
1707,Elena Pasquali,,p,,"2007-11-29","2007-11-29"
1708,Celia Wilkins,,p,,"2007-11-29","2007-11-29"
1709,Ja,,p,,"2007-11-29","2007-11-29"
1710,BL Padatu,,p,,"2007-11-29","2007-11-29"
1711,Tim Lane & Paul Tripp,,p,,"2007-11-29","2007-11-29"
1712,V. Gilbert Beers,,p,,"2007-11-29","2007-11-29"
1713,"Geybie CH. Sumarab, Philip Arthasena, dkk",,p,,"2007-11-29","2007-11-29"
1714,"Geybie CH. Sumarab, Natalie Warere, dkk",,p,,"2007-11-29","2007-11-29"
1715,"Sherly Masnidar Sembiring, Heidy Engeline Sambow",,p,,"2007-11-29","2007-11-29"
1716,Anthony Dio Martin,,p,,"2007-11-29","2007-11-29"
1717,Patrick & Barbara Kavanaugh,,p,,"2007-11-29","2007-11-29"
1718,Neville B. Cryer,,p,,"2007-11-29","2007-11-29"
1719,Richard T. France,,p,,"2007-11-29","2007-11-29"
1720,Abdul Wadud Karim Amrullah,,p,,"2007-11-29","2007-11-29"
1721,Neil S. Wilson,,p,,"2007-11-29","2007-11-29"
1722,"Jean B. Rosenbaum, M.D.",,p,,"2007-11-29","2007-11-29"
1723,"Stan Woollams, Michael Brown",,p,,"2007-11-29","2007-11-29"
1724,Robert E. Ornstein,,p,,"2007-11-29","2007-11-29"
1725,Robert Watts Jr.,,p,,"2007-11-29","2007-11-29"
1726,Desefentison W. Ngir,,p,,"2007-11-29","2007-11-29"
1727,"Tim Clinton, Mark Laaser",,p,,"2007-11-29","2007-11-29"
1728,"Bill Crowder, David Sper",,p,,"2007-11-29","2007-11-29"
1729,Bidang Pembinaan Sinode GKY,,p,,"2007-11-29","2007-11-29"
1730,"Bobbie Wolgemuth, Joni Eareckson Tada",,p,,"2007-11-29","2007-11-29"
1731,Jan Johnson,,p,,"2007-11-29","2007-11-29"
1732,James C. Schaap,,p,,"2007-11-29","2007-11-29"
1733,Cornelius Plantinga Jr.,,p,,"2007-11-29","2007-11-29"
1734,Bigman Sirait,,p,,"2007-11-29","2007-11-29"
1735,Pdt. Yakobus Sabda,,p,,"2007-11-29","2007-11-29"
1736,Richard D. Phillips,,p,,"2007-11-29","2007-11-29"
1737,Sean Michael Lucas,,p,,"2007-11-29","2007-11-29"
1738,Philip Graham Ryken,,p,,"2007-11-29","2007-11-29"
1739,James Buchanan,,p,,"2007-11-29","2007-11-29"
1740,Craig L. Blomberg,,p,,"2007-11-29","2007-11-29"
1741,"Agustinus M.L. Batlajery, Th. Van den end",,p,,"2007-11-29","2007-11-29"
1742,G. J. Baan,,p,,"2007-11-29","2007-11-29"
1743,Timothy Keller,,p,,"2007-11-29","2007-11-29"
1744,Guy M. Richard,,p,,"2007-11-29","2007-11-29"
1745,"R. C. Sproul, John MacArthur, John Piper, dkk",,p,,"2007-11-29","2007-11-29"
1746,Robert M. Bowman Jr. and J. Ed Komoszewski,,p,,"2007-11-29","2007-11-29"
1747,Lois Mowday,,p,,"2007-11-29","2007-11-29"
1748,Warren Bennis,,p,,"2007-11-29","2007-11-29"
1749,"Robert Setio, Daniel K. Listijabudi",,p,,"2007-11-29","2007-11-29"
1750,Alex & Brett Harris,,p,,"2007-11-29","2007-11-29"
1751,Dr. J.L. h Abineno,,p,,"2007-11-29","2007-11-29"
1752,"David W. Hall, Matthew D. Burton",,p,,"2007-11-29","2007-11-29"
1753,John Piper dan Justin Taylor,,p,,"2007-11-29","2007-11-29"
1754,Nicola Hoggard Creegan,,p,,"2007-11-29","2007-11-29"
1755,"Pdt.E.G. Singgih, Ph.D",,p,,"2007-11-29","2007-11-29"
1756,Kalvin S. Budiman,,p,,"2007-11-29","2007-11-29"
1757,Zakharias Ursinus dan Caspar Olevianus,,p,,"2007-11-29","2007-11-29"
1758,D.L Moody,,p,,"2007-11-29","2007-11-29"
1759,Paul copan,,p,,"2007-11-29","2007-11-29"
1760,"David J. Hesselgrave, Edward Rommen",,p,,"2007-11-29","2007-11-29"
1761,Pdt. Drs. Henk Ten Napel,,p,,"2007-11-29","2007-11-29"
1762,Martin Luther,,p,,"2007-11-29","2007-11-29"
1763,"Hali, Ph.D",,p,,"2007-11-29","2007-11-29"
1764,Bryan Chapell,,p,,"2007-11-29","2007-11-29"
1765,Kevin Nobel Kurniawan,,p,,"2007-11-29","2007-11-29"
1766,"Drs. Supardan, M.A.",,p,,"2007-11-29","2007-11-29"
1767,Douglas Connelly,,p,,"2007-11-29","2007-11-29"
1768,Liem Khiem Yang,,p,,"2007-11-29","2007-11-29"
1769,"Dr. E.G. Homrighausen, Dr. I.H. Enklaar",,p,,"2007-11-29","2007-11-29"
1770,John Killinger,,p,,"2007-11-29","2007-11-29"
1771,Greg Ogden,,p,,"2007-11-29","2007-11-29"
1772,Veronika J. Elbers,,p,,"2007-11-29","2007-11-29"
1773,Dr. Christiaan de Jonge,,p,,"2007-11-29","2007-11-29"
1774,Pdt. Dr. Einar M. Sitompul,,p,,"2007-11-29","2007-11-29"
1775,"Ken Blanchard, Phil Hodges",,p,,"2007-11-29","2007-11-29"
1776,Michael H. Crosby,,p,,"2007-11-29","2007-11-29"
1777,Dr. M. Bons-Storm,,p,,"2007-11-29","2007-11-29"
1778,"James R. Beck, David T. Moore",,p,,"2007-11-29","2007-11-29"
1779,Michael Horton,,p,,"2007-11-29","2007-11-29"
1780,Robert Murray M'Cheyne,,p,,"2007-11-29","2007-11-29"
1781,Robert M. Paterson,,p,,"2007-11-29","2007-11-29"
1782,Sharon Jones,,p,,"2007-11-29","2007-11-29"
1783,"Pdt. Yessi Anggraini Hutapea, dll.",,p,,"2007-11-29","2007-11-29"
1784,Gladys Hunt,,p,,"2007-11-29","2007-11-29"
1785,Prof. Dr. Singgih D. Gunarsa,,p,,"2007-11-29","2007-11-29"
1786,Hartoyo,,p,,"2007-11-29","2007-11-29"
1787,Iris V. Cully,,p,,"2007-11-29","2007-11-29"
1788,M.B. Dainton,,p,,"2007-11-29","2007-11-29"
1789,James W. Moore,,p,,"2007-11-29","2007-11-29"
1790,Cathleen Lewis,,p,,"2007-11-29","2007-11-29"
1791,David Powlison,,p,,"2007-11-29","2007-11-29"
1792,Steve Gaspersz,,p,,"2007-11-29","2007-11-29"
1793,Jack Klumpenhower,,p,,"2007-11-29","2007-11-29"
1794,Christopher J.H. Wright,,p,,"2007-11-29","2007-11-29"
1795,J. Andrew Kirk,,p,,"2007-11-29","2007-11-29"
1796,Eugene H. Peterson,,p,,"2007-11-29","2007-11-29"
1797,Eric L. Johnson,,p,,"2007-11-29","2007-11-29"
1798,Terry D. Cooper,,p,,"2007-11-29","2007-11-29"
1799,"Frank B. Minirth, M.D. & Paul D. Meier, M.D.",,p,,"2007-11-29","2007-11-29"
1800,Hendrikus Nayuf,,p,,"2007-11-29","2007-11-29"
1801,Irene Hoft,,p,,"2007-11-29","2007-11-29"
1802,Gaylord Noyce,,p,,"2007-11-29","2007-11-29"
1803,Pdt. Elson Lingga,,p,,"2007-11-29","2007-11-29"
1804,Widdwissoeli M. Saleh,,p,,"2007-11-29","2007-11-29"
1805,"Yusuf Lakapu, M.Div",,p,,"2007-11-29","2007-11-29"
1806,"Joe E. Trull, James E. Carter",,p,,"2007-11-29","2007-11-29"
1807,Thomas V. Morris,,p,,"2007-11-29","2007-11-29"
1808,Mei Katrin Posuka,,p,,"2007-11-29","2007-11-29"
1809,"Adji A. Sutama, S.Th.",,p,,"2007-11-29","2007-11-29"
1810,"Tim Lane, Paul Tripp",,p,,"2007-11-29","2007-11-29"
1811,Ebenhaizer Imanuel Nuban Timo,,p,,"2007-11-29","2007-11-29"
1812,Magyolin Carolina Tuasuun,,p,,"2007-11-29","2007-11-29"
1813,J. Warner Wallace,,p,,"2007-11-29","2007-11-29"
1814,Paulus Bambang WS,,p,,"2007-11-29","2007-11-29"
1815,Catherine Marshall,,p,,"2007-11-29","2007-11-29"
1816,Dr. Th. Kobong,,p,,"2007-11-29","2007-11-29"
1817,PDT. DR. Fridolin Ukur,,p,,"2007-11-29","2007-11-29"
1818,PDT. DR. Farel Panjaitan,,p,,"2007-11-29","2007-11-29"
1819,J. Milburn Thompson,,p,,"2007-11-29","2007-11-29"
1820,Gregory Koukl,,p,,"2007-11-29","2007-11-29"
1821,"Pdt. Dr. Ulrich Beyer, Pdt. Evalina Simamora, S.Th",,p,,"2007-11-29","2007-11-29"
1822,Rico Villanueva,,p,,"2007-11-29","2007-11-29"
1823,Celia Deane Drummond,,p,,"2007-11-29","2007-11-29"
1824,"Astri Sinaga, Casthelia Kartika",,p,,"2007-11-29","2007-11-29"
1825,Cynthia M. Campbell,,p,,"2007-11-29","2007-11-29"
1826,"Billy Graham, dkk",,p,,"2007-11-29","2007-11-29"
1827,"PDT. Elson Lingga, M. Th.",,p,,"2007-11-29","2007-11-29"
1828,Tim Lembaga Alkitab Indonesia,,p,,"2007-11-29","2007-11-29"
1829,Bob Sorge,,p,,"2007-11-29","2007-11-29"
1830,Panitia Festschrift Susabda STTRII,,p,,"2007-11-29","2007-11-29"
1831,Octavianus Winslow,,p,,"2007-11-29","2007-11-29"
1832,Joel B. Green,,p,,"2007-11-29","2007-11-29"
1833,Dr. Fitzhugh Dodson,,p,,"2007-11-29","2007-11-29"
1834,"Louis Berkof, Cornelius Van Til",,p,,"2007-11-29","2007-11-29"
1835,"Annie Chapman, Maureen Rank",,p,,"2007-11-29","2007-11-29"
1836,Marlee Alex,,p,,"2007-11-29","2007-11-29"
1837,"Gary L. McIntosh, Samuel D. Rima",,p,,"2007-11-29","2007-11-29"
1838,Andrew E. Hill & John H. Walton,,p,,"2007-11-29","2007-11-29"
1839,Daniel C. Snell,,p,,"2007-11-29","2007-11-29"
1840,George W. Knight,,p,,"2007-11-29","2007-11-29"
1841,"Richard L. Pratt, Jr.",,p,,"2007-11-29","2007-11-29"
1842,Douglas R. Groothuis,,p,,"2007-11-29","2007-11-29"
1843,Dr. Anis A. Shorrosh,,p,,"2007-11-29","2007-11-29"
1844,X,,p,,"2007-11-29","2007-11-29"
1845,Astri Sinaga,,p,,"2007-11-29","2007-11-29"
1846,GKY Jemaat Pluit,,p,,"2007-11-29","2007-11-29"
1847,Vance Christie,,p,,"2007-11-29","2007-11-29"
1848,"Michael Hingson, Susy Flory",,p,,"2007-11-29","2007-11-29"
1849,Pdt. Katte Fonny Barahama-Pattipeilohy,,p,,"2007-11-29","2007-11-29"
1850,Kompasiana,,p,,"2007-11-29","2007-11-29"
1851,"B.S. Sidjabat, Ed.D.",,p,,"2007-11-29","2007-11-29"
1852,"Ramly B. Lumintang, M.A, M.Th.",,p,,"2007-11-29","2007-11-29"
1853,John Philip Louis & Karen McDonald Louis,,p,,"2007-11-29","2007-11-29"
1854,Arleen A.,,p,,"2007-11-29","2007-11-29"
1855,Pdt. Dahlia Vera Aruan,,p,,"2007-11-29","2007-11-29"
1856,Sue Graves,,p,,"2007-11-29","2007-11-29"
1857,W. GaryCrampton,,p,,"2007-11-29","2007-11-29"
1858,"James Sim, Neo Beng Poh",,p,,"2007-11-29","2007-11-29"
1859,Martin R De Haan II,,p,,"2007-11-29","2007-11-29"
1860,"Isaac Tan, Rachel Ang",,p,,"2007-11-29","2007-11-29"
1861,"Amos Khan, Lim Zhi Chuan",,p,,"2007-11-29","2007-11-29"
1862,Venny Haryanti,,p,,"2007-11-29","2007-11-29"
1863,"Chia Poh Fang, Connie Cheong, dkk",,p,,"2007-11-29","2007-11-29"
1864,Jenny Hari Sugiardjo,,p,,"2007-11-29","2007-11-29"
1865,Vernon Grounds,,p,,"2007-11-29","2007-11-29"
1866,"Alice Mathews, Karen Mason",,p,,"2007-11-29","2007-11-29"
1867,Haddon Robinson,,p,,"2007-11-29","2007-11-29"
1868,Dan Schaeffer,,p,,"2007-11-29","2007-11-29"
1869,Martin R. DeHaan II,,p,,"2007-11-29","2007-11-29"
1870,Dave Branon,,p,,"2007-11-29","2007-11-29"
1871,Albert Lee,,p,,"2007-11-29","2007-11-29"
1872,Bill Gillham,,p,,"2007-11-29","2007-11-29"
1873,Lee Hyeon-Woo,,p,,"2007-11-29","2007-11-29"
1874,RBC,,p,,"2007-11-29","2007-11-29"
1875,Edwin Louise Cole,,p,,"2007-11-29","2007-11-29"
1876,"WB Freeman Concepts, Inc",,p,,"2007-11-29","2007-11-29"
1877,Honor Books,,p,,"2007-11-29","2007-11-29"
1878,"Mary Elizabeth Tebo, FSP",,p,,"2007-11-29","2007-11-29"
1879,Mimi Suhartanto,,p,,"2007-11-29","2007-11-29"
1880,Reggy Andreas A. L.,,p,,"2007-11-29","2007-11-29"
1881,Sinode Gereja Kristus Yesus,,p,,"2007-11-29","2007-11-29"
1882,Hari Sudjatmiko,,p,,"2007-11-29","2007-11-29"
1883,H. Dennis Fisher,,p,,"2007-11-29","2007-11-29"
1884,Jusuf BS,,p,,"2007-11-29","2007-11-29"
1885,Jeffry Sudirgo,,p,,"2007-11-29","2007-11-29"
1886,SGM Indonesia,,p,,"2007-11-29","2007-11-29"
1887,"Ellena Elisabeth, SE dan Aprilla Lantang",,p,,"2007-11-29","2007-11-29"
1888,Lion Publising pie,,p,,"2007-11-29","2007-11-29"
1889,"Edmun Chan, Ann Chan",,p,,"2007-11-29","2007-11-29"
1890,Salvador Minuchin,,p,,"2007-11-29","2007-11-29"
1891,Eva Yunita & Widodo,,p,,"2007-11-29","2007-11-29"
1892,Eric Schopler and Robert J. Reichler,,p,,"2007-11-29","2007-11-29"
1893,Embassy University,,p,,"2007-11-29","2007-11-29"
1894,Rita Astuti,,p,,"2007-11-29","2007-11-29"
1895,Jason Mandryk,,p,,"2007-11-29","2007-11-29"
1896,Garry Thomas,,p,,"2007-11-29","2007-11-29"
1897,Steve Gladen,,p,,"2007-11-29","2007-11-29"
1898,Ann Chan and Edmund Chan,,p,,"2007-11-29","2007-11-29"
1899,Institute in Basic Life Principles,,p,,"2007-11-29","2007-11-29"
1900,John C.Maxwell,,p,,"2007-11-29","2007-11-29"
1901,"Ir. Ichwan S. Chahyadi, M.Sc., M.A.",,p,,"2007-11-29","2007-11-29"
1902,Institute in Basic Youth Conflicts,,p,,"2007-11-29","2007-11-29"
1903,Pat Yates,,p,,"2007-11-29","2007-11-29"
1904,Jenifer Polimino & Carolyn Warren,,p,,"2007-11-29","2007-11-29"
1905,"Bill Gothard, Ph.D",,p,,"2007-11-29","2007-11-29"
1906,Norman Vincent Peale,,p,,"2007-11-29","2007-11-29"
1907,Instittute Basic Life Principles,,p,,"2007-11-29","2007-11-29"
1908,Robby i.Chandra,,p,,"2007-11-29","2007-11-29"
1909,IBLP,,p,,"2007-11-29","2007-11-29"
1910,"Bill Gothard, Ph.D.",,p,,"2007-11-29","2007-11-29"
1911,John Swinton,,p,,"2007-11-29","2007-11-29"
1912,Internatioanl Association of Character Cities,,p,,"2007-11-29","2007-11-29"
1913,Kyle Idleman,,p,,"2007-11-29","2007-11-29"
1914,Aiden Wilden Tozer,,p,,"2007-11-29","2007-11-29"
1915,John Ortberg,,p,,"2007-11-29","2007-11-29"
1916,"Prof Chandra Chahyadi,MBA, Ph.D",,p,,"2007-11-29","2007-11-29"
1917,Buklet karakter 4,,p,,"2007-11-29","2007-11-29"
1918,Buklet Karakter 2,,p,,"2007-11-29","2007-11-29"
1919,Buklet Karakter 1,,p,,"2007-11-29","2007-11-29"
1920,Buklet karakter 5,,p,,"2007-11-29","2007-11-29"
1921,Buklet Karakter 3,,p,,"2007-11-29","2007-11-29"
1922,Buklet karakter 6,,p,,"2007-11-29","2007-11-29"
1923,Christopher P.N. Maselli,,p,,"2007-11-29","2007-11-29"
1924,Dave Egner,,p,,"2007-11-29","2007-11-29"
1925,John Piper and Justin Taylor,,p,,"2007-11-29","2007-11-29"
1926,Dr.Stephen G. Reel,,p,,"2007-11-29","2007-11-29"
1927,Kurt E. De Haan,,p,,"2007-11-29","2007-11-29"
1928,"B.S.Sidjabat, ED.D",,p,,"2007-11-29","2007-11-29"
1929,Billhull,,p,,"2007-11-29","2007-11-29"
1930,Woodrow Kroll,,p,,"2007-11-29","2007-11-29"
1931,Greg L.Hawkins & Cally Parkinson,,p,,"2007-11-29","2007-11-29"
1932,Pdt.B.Kreysen Purba.M.Th,,p,,"2007-11-29","2007-11-29"
1933,Al Janssen,,p,,"2007-11-29","2007-11-29"
1934,Soemartono,,p,,"2007-11-29","2007-11-29"
1935,Cipta Kreasi Mandiri,,p,,"2007-11-29","2007-11-29"
1936,Wolfgang Bock SJ,,p,,"2007-11-29","2007-11-29"
1937,Pauline Leander,,p,,"2007-11-29","2007-11-29"
1938,Togardo Siburian M.TH,,p,,"2007-11-29","2007-11-29"
1939,"Dwi Maria Handayani, M.TH Natanel Thamrin",,p,,"2007-11-29","2007-11-29"
1940,Robert W.Pazmino,,p,,"2007-11-29","2007-11-29"
1941,Susan Larson Kidd,,p,,"2007-11-29","2007-11-29"
1942,"DR.Scott Turansky & Joanne Miller, RN, BSN",,p,,"2007-11-29","2007-11-29"
1943,DR.Andar Ismail,,p,,"2007-11-29","2007-11-29"
1944,John Driver,,p,,"2007-11-29","2007-11-29"
1945,Ella K. Lindvall,,p,,"2007-11-29","2007-11-29"
1946,Bobbie Wolgemuth,,p,,"2007-11-29","2007-11-29"
1947,Joseph M.Stowell,,p,,"2007-11-29","2007-11-29"
1948,Gregory L. Jantz and Ann Mc.Murray,,p,,"2007-11-29","2007-11-29"
1949,Anne Willett,,p,,"2007-11-29","2007-11-29"
1950,Ray C.Stedman,,p,,"2007-11-29","2007-11-29"
1951,Mark Mitchell,,p,,"2007-11-29","2007-11-29"
1952,Robert M. Solomon,,p,,"2007-11-29","2007-11-29"
1953,Martin R.De Haan II,,p,,"2007-11-29","2007-11-29"
1954,Tim Gustafson,,p,,"2007-11-29","2007-11-29"
1955,Our Daily Bread Ministries,,p,,"2007-11-29","2007-11-29"
1956,Our Daily Bread,,p,,"2007-11-29","2007-11-29"
1957,John Greco,,p,,"2007-11-29","2007-11-29"
1958,Karen Kwek,,p,,"2007-11-29","2007-11-29"
1959,Crystal Bowman & Teri McKinley,,p,,"2007-11-29","2007-11-29"
1960,"Tim Lahaye, Thomas Ice, Ed Hindson",,p,,"2007-11-29","2007-11-29"
1961,Rony Chandra,,p,,"2007-11-29","2007-11-29"
1962,Theresa Tan,,p,,"2007-11-29","2007-11-29"
1963,Pauline Hoggarth,,p,,"2007-11-29","2007-11-29"
1964,Ola,,p,,"2007-11-29","2007-11-29"
1965,Laire Cloninger & Andy Cloninger,,p,,"2007-11-29","2007-11-29"
1966,"Pdt. Dr. J.D. Engel, Msi",,p,,"2007-11-29","2007-11-29"
1967,A. Graeme Auld,,p,,"2007-11-29","2007-11-29"
1968,Dr. Howard G. Hendricks,,p,,"2007-11-29","2007-11-29"
1969,Nancy Sitohang,,p,,"2007-11-29","2007-11-29"
1970,Boen Boen,,p,,"2007-11-29","2007-11-29"
1971,Dandi Daley Mackall,,p,,"2007-11-29","2007-11-29"
1972,Bill Donahue,,p,,"2007-11-29","2007-11-29"
1973,Martin L.Sinaga,,p,,"2007-11-29","2007-11-29"
1974,B. D. Bartruff,,p,,"2007-11-29","2007-11-29"
1975,Dua Wanita Pendengar,,p,,"2007-11-29","2007-11-29"
1976,Alice P.Matthews,,p,,"2007-11-29","2007-11-29"
1977,Garry Wills,,p,,"2007-11-29","2007-11-29"
1978,G.R. Harding Wood,,p,,"2007-11-29","2007-11-29"
1979,Paul Lawrence,,p,,"2007-11-29","2007-11-29"
1980,Mangurup Siahaan,,p,,"2007-11-29","2007-11-29"
1981,Geremno Stilton,,p,,"2007-11-29","2007-11-29"
1982,Silvia Wiguno & Fung Ing,,p,,"2007-11-29","2007-11-29"
1983,Dennis Mccallum & Jessica Lowery,,p,,"2007-11-29","2007-11-29"
1984,RD Marselinus Wisnu Wardhana,,p,,"2007-11-29","2007-11-29"
1985,Neil T.Anderson,,p,,"2007-11-29","2007-11-29"
1986,Putu Dedi K. P.,,p,,"2007-11-29","2007-11-29"
1987,Warren W.Wiersbe,,p,,"2007-11-29","2007-11-29"
1988,Tim Merchandise,,p,,"2007-11-29","2007-11-29"
1989,Jan & Mike Berenstain,,p,,"2007-11-29","2007-11-29"
1990,Warren W.Wiersbe),,p,,"2007-11-29","2007-11-29"
1991,J.K. Rowling,,p,,"2007-11-29","2007-11-29"
1992,Mike Berenstain,,p,,"2007-11-29","2007-11-29"
1993,Billy & Ruth Graham,,p,,"2007-11-29","2007-11-29"
1994,Stan & Jan Berenstain,,p,,"2007-11-29","2007-11-29"
1995,Gospel Project,,p,,"2007-11-29","2007-11-29"
1996,Steve Addison,,p,,"2007-11-29","2007-11-29"
1997,Irna Permanasari,,p,,"2007-11-29","2007-11-29"
1998,Calvin,,p,,"2007-11-29","2007-11-29"
1999,Gertrud Fussenegger,,p,,"2007-11-29","2007-11-29"
2000,Max & Denalyn Lucado,,p,,"2007-11-29","2007-11-29"
2001,Howard & William Hendricks,,p,,"2007-11-29","2007-11-29"
2002,Tony Wolf,,p,,"2007-11-29","2007-11-29"
2003,Yovita Siswati,,p,,"2007-11-29","2007-11-29"
2004,Diane Stortz,,p,,"2007-11-29","2007-11-29"
2005,Randy Frazzee,,p,,"2007-11-29","2007-11-29"
2006,Fujiko.F. Fujio,,p,,"2007-11-29","2007-11-29"
2007,Sheila Walsh,,p,,"2007-11-29","2007-11-29"
2008,Bill Hull,,p,,"2007-11-29","2007-11-29"
2009,Saviour Pirotta,,p,,"2007-11-29","2007-11-29"
2010,Fujiko F. Fujio,,p,,"2007-11-29","2007-11-29"
2011,Jennifer Gerelds,,p,,"2007-11-29","2007-11-29"
2012,Thomas R. Hawkins,,p,,"2007-11-29","2007-11-29"
