"author_id","author_name","author_year","authority_type","auth_list","input_date","last_update"
1295,Ben Alex,,p,,2007-11-29,2007-11-29
1296,Emily Lim,,p,,2007-11-29,2007-11-29
1297,Jerry White,,p,,2007-11-29,2007-11-29
1298,Joas Adiprasetya,,p,,2007-11-29,2007-11-29
1299,Darlene Zschech,,p,,2007-11-29,2007-11-29
1300,Hope S. Antone,,p,,2007-11-29,2007-11-29
1301,Kosuke Koyama,,p,,2007-11-29,2007-11-29
1302,W. Glyn Evans,,p,,2007-11-29,2007-11-29
1303,David R. Ray,,p,,2007-11-29,2007-11-29
1304,Susan Bergman,,p,,2007-11-29,2007-11-29
1305,"Ruth Schafer, Freshia Aprilyn Ross",,p,,2007-11-29,2007-11-29
1306,F.D Wellem,,p,,2007-11-29,2007-11-29
1307,Andreas A. Yewangoe,,p,,2007-11-29,2007-11-29
1308,Debora Toety Maklis,,p,,2007-11-29,2007-11-29
1309,"Robert W. Jenson, Solveig Lucia Gold",,p,,2007-11-29,2007-11-29
1310,"Drs. E.B. Surbakti, M.A.",,p,,2007-11-29,2007-11-29
1311,Merrill C. Tenney,,p,,2007-11-29,2007-11-29
1312,Nick Vujicic,,p,,2007-11-29,2007-11-29
1313,John D. Currid,,p,,2007-11-29,2007-11-29
1314,Peter J. Dyck,,p,,2007-11-29,2007-11-29
1315,JPD Groen,,p,,2007-11-29,2007-11-29
1316,Joe Stowell,,p,,2007-11-29,2007-11-29
1317,Ray C. Stedman,,p,,2007-11-29,2007-11-29
1318,Jang Gil- Su,,p,,2007-11-29,2007-11-29
1319,Herb Vender Lugt,,p,,2007-11-29,2007-11-29
1320,Stephanus Herry,,p,,2007-11-29,2007-11-29
1321,Kurt De Haan,,p,,2007-11-29,2007-11-29
1322,Tim Jackson and Jeff Olson,,p,,2007-11-29,2007-11-29
1323,Dana Obera,,p,,2007-11-29,2007-11-29
1324,Pablo Bernasconi,,p,,2007-11-29,2007-11-29
1325,Casthelia Kartika M. Th.,,p,,2007-11-29,2007-11-29
1326,Tan Giok Lie & Casthelia Kartika,,p,,2007-11-29,2007-11-29
1327,Gary Chapman and Paul White,,p,,2007-11-29,2007-11-29
1328,J.L. CH. Abineno,,p,,2007-11-29,2007-11-29
1329,Wayne A. Mack & Deborah Howard,,p,,2007-11-29,2007-11-29
1330,"Bolme, Sarah dan Edward",,p,,2007-11-29,2007-11-29
1331,Charles Stanley,,p,,2007-11-29,2007-11-29
1332,C. H. Spurgeon,,p,,2007-11-29,2007-11-29
1333,Bob Sjorgen & Gerald Robison,,p,,2007-11-29,2007-11-29
1334,"Steve Green, Max Lucado, Roy Clardk",,p,,2007-11-29,2007-11-29
1335,"Mary Joslin, Anna Luraschi",,p,,2007-11-29,2007-11-29
1336,Allan Hart Jahsmann dan Martin P. Simon,,p,,2007-11-29,2007-11-29
1337,Franklin Graham,,p,,2007-11-29,2007-11-29
1338,"Max Lucado, Rebecca St. James, Roy Clark",,p,,2007-11-29,2007-11-29
1339,Grace Suryani & Steven Halim,,p,,2007-11-29,2007-11-29
1340,Mke Adegbile,,p,,2007-11-29,2007-11-29
1341,"Twtla Paris, Max Lucado, George Beverly Shea",,p,,2007-11-29,2007-11-29
1342,Stuart Briscoe,,p,,2007-11-29,2007-11-29
1343,"George Beverly Shea, Reggie White, Rebecca St. Jam",,p,,2007-11-29,2007-11-29
1344,RBC Ministries,,p,,2007-11-29,2007-11-29
1345,"Max Lucado, Larnelle Harris, Steve Green",,p,,2007-11-29,2007-11-29
1346,"Pdt. Dr. Paulus Daun, Th. M.",,p,,2007-11-29,2007-11-29
1347,John & Stasi Eldredge,,p,,2007-11-29,2007-11-29
1348,Wess Stafford & Dean Merrill,,p,,2007-11-29,2007-11-29
1349,GKY Palembang,,p,,2007-11-29,2007-11-29
1350,Margery D. Rosen,,p,,2007-11-29,2007-11-29
1351,Richrad L. Pratt,,p,,2007-11-29,2007-11-29
1352,WILLEM A. VANGEMEREN,,p,,2007-11-29,2007-11-29
1353,BANDUNG CHORAL SOCIETY,,p,,2007-11-29,2007-11-29
1354,W. Bruce Cameron,,p,,2007-11-29,2007-11-29
1355,"Paulus Winarto, Sandy Triyasa & Chandra Krisma W.",,p,,2007-11-29,2007-11-29
1356,Adam Hamilton,,p,,2007-11-29,2007-11-29
1357,SETH GODIN,,p,,2007-11-29,2007-11-29
1358,"KONZERTCHOR DARMSTADT, WOLFGANG SEELINGER",,p,,2007-11-29,2007-11-29
1359,ADHI T.,,p,,2007-11-29,2007-11-29
1360,Henry Cloud & John Townsend,,p,,2007-11-29,2007-11-29
1361,Denise & Timothy George,,p,,2007-11-29,2007-11-29
1362,Lily Efferin & Wahyu Pramudya,,p,,2007-11-29,2007-11-29
1363,LIBRI,,p,,2007-11-29,2007-11-29
1364,J.J. Packer,,p,,2007-11-29,2007-11-29
1365,Paul White,,p,,2007-11-29,2007-11-29
1366,J.P.D. Groen,,p,,2007-11-29,2007-11-29
1367,Angus Buchan,,p,,2007-11-29,2007-11-29
1368,Norma A. Whitcomb,,p,,2007-11-29,2007-11-29
1369,Eloy Zalukhu,,p,,2007-11-29,2007-11-29
1370,NICHOLAS P. WOLTERSTORFF,,p,,2007-11-29,2007-11-29
1371,Jansen H. Sinamo,,p,,2007-11-29,2007-11-29
1372,Simon J. Kistemaker,,p,,2007-11-29,2007-11-29
1373,kim hak yeon,,p,,2007-11-29,2007-11-29
1374,Paul and Catherine Wegner and Kimberlee Herman,,p,,2007-11-29,2007-11-29
1375,Jessie Clemence,,p,,2007-11-29,2007-11-29
1376,REV GIDEON ANG,,p,,2007-11-29,2007-11-29
1377,Maria D. Wilkes,,p,,2007-11-29,2007-11-29
1378,Virginia Mueller,,p,,2007-11-29,2007-11-29
1379,Michael Keene,,p,,2007-11-29,2007-11-29
1380,Christopher Partridge (ed.),,p,,2007-11-29,2007-11-29
1381,Alister McGrath (ed.),,p,,2007-11-29,2007-11-29
1382,Walter G. Kaiser Jr.,,p,,2007-11-29,2007-11-29
1383,MurayWatts & Hellen Cann,,p,,2007-11-29,2007-11-29
1384,"John F. MacArthur, Jr. & Wayne A. Mack",,p,,2007-11-29,2007-11-29
1385,Douglas F. Kelly,,p,,2007-11-29,2007-11-29
1386,Tim RBC,,p,,2007-11-29,2007-11-29
1387,John C. Maxwell & Dan Reiland,,p,,2007-11-29,2007-11-29
1388,William A. Cutts,,p,,2007-11-29,2007-11-29
1389,Saut Sirait,,p,,2007-11-29,2007-11-29
1390,John W. de Gruchy,,p,,2007-11-29,2007-11-29
1391,D.A. Carson (ed.) & John D. Woodbridge,,p,,2007-11-29,2007-11-29
1392,"Martin L. Sinaga, Trisno S. Susanto, Sylvana",,p,,2007-11-29,2007-11-29
1393,"Ferdinand Suleeman, Adji Ageng Sutama",,p,,2007-11-29,2007-11-29
1394,Gary R. Collins,,p,,2007-11-29,2007-11-29
1395,Adji A. Sutama,,p,,2007-11-29,2007-11-29
1396,"Pdt. Dr. Rainer Scheunemann, Th.D.",,p,,2007-11-29,2007-11-29
1397,"Michael O. Wise, Martin G Abegg Jr., & Edward",,p,,2007-11-29,2007-11-29
1398,Dr. S.M. Siahaan & Dr. Robert M. Patterson,,p,,2007-11-29,2007-11-29
1399,Harold J. Chadwick,,p,,2007-11-29,2007-11-29
1400,Paul Hattaway,,p,,2007-11-29,2007-11-29
1401,Josua Iwan Wahyudi,,p,,2007-11-29,2007-11-29
1402,B.J. Bolan,,p,,2007-11-29,2007-11-29
1403,John. J. Davis,,p,,2007-11-29,2007-11-29
1404,Dr. Barclay M. Newman & Dr. Eugene A. Nida,,p,,2007-11-29,2007-11-29
1405,Haddon W. Robinson,,p,,2007-11-29,2007-11-29
1406,Michelle L. Trujillo,,p,,2007-11-29,2007-11-29
1407,Jakob P.D. Groen,,p,,2007-11-29,2007-11-29
1408,Charles R Swindoll,,p,,2007-11-29,2007-11-29
1409,Eugene H. Petersen,,p,,2007-11-29,2007-11-29
1410,H. C. Brown,,p,,2007-11-29,2007-11-29
1411,Yosef Tor Tulis,,p,,2007-11-29,2007-11-29
1412,Tim Pelayana Pria Sejati,,p,,2007-11-29,2007-11-29
1413,John E Phelan Jr.,,p,,2007-11-29,2007-11-29
1414,Rifai,,p,,2007-11-29,2007-11-29
1415,Yun & Paul Hattaway,,p,,2007-11-29,2007-11-29
1416,Tan Giok Lie,,p,,2007-11-29,2007-11-29
1417,Muder Teresa,,p,,2007-11-29,2007-11-29
1418,Francois Wendel,,p,,2007-11-29,2007-11-29
1419,John Sloan,,p,,2007-11-29,2007-11-29
1420,Ambo/Barn,,p,,2007-11-29,2007-11-29
1421,J. I. Packer,,p,,2007-11-29,2007-11-29
1422,Simonetta Carr,,p,,2007-11-29,2007-11-29
1423,Rene Gerard,,p,,2007-11-29,2007-11-29
1424,Fokus Pada Keluarga,,p,,2007-11-29,2007-11-29
1425,Denver Sizemore,,p,,2007-11-29,2007-11-29
1426,Prof. Dr. H. Jagersma,,p,,2007-11-29,2007-11-29
1427,Jhony Cross,,p,,2007-11-29,2007-11-29
1428,Richard Patterson Jr.,,p,,2007-11-29,2007-11-29
1429,James Montgomery Boice,,p,,2007-11-29,2007-11-29
1430,Gene Getz,,p,,2007-11-29,2007-11-29
1431,M.H.Finlay,,p,,2007-11-29,2007-11-29
1432,Laurie Beth Jones,,p,,2007-11-29,2007-11-29
1433,Donald Baker,,p,,2007-11-29,2007-11-29
1434,Tan Giol Lie,,p,,2007-11-29,2007-11-29
1435,Stu Weber,,p,,2007-11-29,2007-11-29
1436,Kuntadi Sumadikarya,,p,,2007-11-29,2007-11-29
1437,Linda Evans Shepherd,,p,,2007-11-29,2007-11-29
1438,Royandi Tanudjaja,,p,,2007-11-29,2007-11-29
1439,Tjantana Jusman,,p,,2007-11-29,2007-11-29
1440,Juan Carlos Ortiz,,p,,2007-11-29,2007-11-29
1441,Ir. Jarot Wijawarko,,p,,2007-11-29,2007-11-29
1442,Linida Rh.,,p,,2007-11-29,2007-11-29
1443,Keith R. Anderson,,p,,2007-11-29,2007-11-29
1444,Syarif Oppusunggu,,p,,2007-11-29,2007-11-29
1445,Baverly LaHaye & Janice Shaw Crouse,,p,,2007-11-29,2007-11-29
1446,Dave and Neta Jackson,,p,,2007-11-29,2007-11-29
1447,Gary Inrig,,p,,2007-11-29,2007-11-29
1448,Natanael Setiadi,,p,,2007-11-29,2007-11-29
1449,The Livingstone Corporation,,p,,2007-11-29,2007-11-29
1450,James Banks,,p,,2007-11-29,2007-11-29
1451,Dra.Ny.Y. Singgih D. Gunarsa &  Singgih D. Gunarsa,,p,,2007-11-29,2007-11-29
1452,J.J. Schreuder,,p,,2007-11-29,2007-11-29
1453,Meilania,,p,,2007-11-29,2007-11-29
1454,Mindy Meier,,p,,2007-11-29,2007-11-29
1455,Octavius Winslow,,p,,2007-11-29,2007-11-29
1456,"Gregg Steinberg, Ph.D.",,p,,2007-11-29,2007-11-29
1457,Paul J Griffiths,,p,,2007-11-29,2007-11-29
1458,Dr James & Shirley Dobson,,p,,2007-11-29,2007-11-29
1459,Wilfred J Samuel,,p,,2007-11-29,2007-11-29
1460,J. Mack Stiles,,p,,2007-11-29,2007-11-29
1461,Timotius Kurniawan Sutanto,,p,,2007-11-29,2007-11-29
1462,G Riemer,,p,,2007-11-29,2007-11-29
1463,Daniel Ong,,p,,2007-11-29,2007-11-29
1464,"dra. Christiana Niowni, Ak. Dkk",,p,,2007-11-29,2007-11-29
1465,Rijnardus A van Kooij & Yam'ah Tsalatsa A,,p,,2007-11-29,2007-11-29
1466,Arch Campbell,,p,,2007-11-29,2007-11-29
1467,Bamabng Subandrijo,,p,,2007-11-29,2007-11-29
1468,Eckhard J. Schnabel,,p,,2007-11-29,2007-11-29
1469,Mark Shaw,,p,,2007-11-29,2007-11-29
1470,Bill Lawrence,,p,,2007-11-29,2007-11-29
1471,Norma Cook Everist,,p,,2007-11-29,2007-11-29
1472,Vicky Hawie,,p,,2007-11-29,2007-11-29
1473,"JI Packer, Jeffrey Niehaus, Wayne Grudem",,p,,2007-11-29,2007-11-29
1474,Richard Sigmund,,p,,2007-11-29,2007-11-29
1475,Winnie Rachmayanti,,p,,2007-11-29,2007-11-29
1476,Ken Blue,,p,,2007-11-29,2007-11-29
1477,Emily Filipi,,p,,2007-11-29,2007-11-29
1478,Rick W. Cornish,,p,,2007-11-29,2007-11-29
1479,Dr James Dobson,,p,,2007-11-29,2007-11-29
1480,"Philip C. McGraw, Ph.D.",,p,,2007-11-29,2007-11-29
1481,M.E.Kemp,,p,,2007-11-29,2007-11-29
1482,Marge Fuller,,p,,2007-11-29,2007-11-29
1483,"Pdt. S.H. Widyapranawa, Ph.D",,p,,2007-11-29,2007-11-29
1484,"Marie-Claire Barth-Formmel, M.Th",,p,,2007-11-29,2007-11-29
1485,Vivian Mabuni,,p,,2007-11-29,2007-11-29
1486,Nick Vujivic,,p,,2007-11-29,2007-11-29
1487,Myrna Alexander,,p,,2007-11-29,2007-11-29
1488,Bagus Surjantoro,,p,,2007-11-29,2007-11-29
1489,Ron Rhodes,,p,,2007-11-29,2007-11-29
1490,Loius Berkhof,,p,,2007-11-29,2007-11-29
1491,Frances Blankenbaker,,p,,2007-11-29,2007-11-29
1492,David Cook,,p,,2007-11-29,2007-11-29
1493,Stephen Kendrick& Alex Kendrick,,p,,2007-11-29,2007-11-29
1494,Peter Rondeel,,p,,2007-11-29,2007-11-29
1495,Mike Raiter,,p,,2007-11-29,2007-11-29
1496,David Roper,,p,,2007-11-29,2007-11-29
1497,Dr. Hendry Cloud & Dr. John Townsend,,p,,2007-11-29,2007-11-29
1498,Kim Shin Joong,,p,,2007-11-29,2007-11-29
1499,Mark Atteberry,,p,,2007-11-29,2007-11-29
1500,ODB,,p,,2007-11-29,2007-11-29
1501,Dr. Les Parrott III & Dr. Leslie Parrott,,p,,2007-11-29,2007-11-29
1502,Michael E. Wittmer,,p,,2007-11-29,2007-11-29
1503,Esther Kuntjara Ph.D,,p,,2007-11-29,2007-11-29
1504,Sven Wahlroos Ph.D,,p,,2007-11-29,2007-11-29
1505,Robert Boyd Munger,,p,,2007-11-29,2007-11-29
1506,"Dr.Larry & Rachael Grabb, dkk",,p,,2007-11-29,2007-11-29
1507,Susie Shellenberger & Kathy Gowler,,p,,2007-11-29,2007-11-29
1508,"Su Box, Yorgos Sgouros",,p,,2007-11-29,2007-11-29
1509,Dr. Allan Meyer,,p,,2007-11-29,2007-11-29
1510,Leena Lane & T. S. Spookytooth,,p,,2007-11-29,2007-11-29
1511,"Realbuzz Studios, Inc",,p,,2007-11-29,2007-11-29
1512,Alan Loy McGinnis,,p,,2007-11-29,2007-11-29
1513,Patrick Morley & David Delk,,p,,2007-11-29,2007-11-29
1514,Larry Julian,,p,,2007-11-29,2007-11-29
1515,"Dave Branon, Anne M. Cetas, Poh Fang Chia, dkk",,p,,2007-11-29,2007-11-29
1516,Yusak I. Suryana,,p,,2007-11-29,2007-11-29
1517,Pdt. Dr. Ir. Mangapul Sagala,,p,,2007-11-29,2007-11-29
1518,Jack L. Seymour,,p,,2007-11-29,2007-11-29
1519,"Mandaliem Lembong, MBA",,p,,2007-11-29,2007-11-29
1520,Joel Osteen,,p,,2007-11-29,2007-11-29
1521,Jack Kuhatschek,,p,,2007-11-29,2007-11-29
1522,Denny Pranolo,,p,,2007-11-29,2007-11-29
1523,Os Guiness,,p,,2007-11-29,2007-11-29
1524,Pdt.Dr.Ir.Mangapul Sagala,,p,,2007-11-29,2007-11-29
1525,Carson Pue,,p,,2007-11-29,2007-11-29
1526,Bina Remaja,,p,,2007-11-29,2007-11-29
1527,Miles McPherson,,p,,2007-11-29,2007-11-29
1528,D.L. Moody,,p,,2007-11-29,2007-11-29
1529,Dean Sherman,,p,,2007-11-29,2007-11-29
1530,John M. Yeats dan John Blasé,,p,,2007-11-29,2007-11-29
1531,Igrea Siswanto & Sri lestari,,p,,2007-11-29,2007-11-29
1532,Wayne Grudem,,p,,2007-11-29,2007-11-29
1533,"Paulus Winarto, Sandy Triyasa",,p,,2007-11-29,2007-11-29
1534,Anton Siswanto,,p,,2007-11-29,2007-11-29
1535,Frank Moore,,p,,2007-11-29,2007-11-29
1536,"Abraham Park. D. Min, D.D.",,p,,2007-11-29,2007-11-29
1537,Stephen Arterburn,,p,,2007-11-29,2007-11-29
1538,"Abraham Park. D.Min., D.D.",,p,,2007-11-29,2007-11-29
1539,Bob Phillips,,p,,2007-11-29,2007-11-29
1540,Scott Morton,,p,,2007-11-29,2007-11-29
1541,Jeanne Mayo,,p,,2007-11-29,2007-11-29
1542,Rob Suggs,,p,,2007-11-29,2007-11-29
1543,Dr. Rhoderick J. Mc.Neill,,p,,2007-11-29,2007-11-29
1544,Bob Welgh,,p,,2007-11-29,2007-11-29
1545,PDT.Yohanes Bambang Mulyono,,p,,2007-11-29,2007-11-29
1546,Ruth A. Tucker,,p,,2007-11-29,2007-11-29
1547,Iwan Wahyudi,,p,,2007-11-29,2007-11-29
1548,"Williard F.Harley, JR",,p,,2007-11-29,2007-11-29
1549,Yakub Susabda,,p,,2007-11-29,2007-11-29
1550,Jay & Laura Laffon,,p,,2007-11-29,2007-11-29
1551,"Marie Claire, Barth Frommel",,p,,2007-11-29,2007-11-29
1552,Children Evangelism Fellowship,,p,,2007-11-29,2007-11-29
1553,Craig S. Hawkins,,p,,2007-11-29,2007-11-29
1554,Robert Hansen,,p,,2007-11-29,2007-11-29
1555,H. Dale Burke,,p,,2007-11-29,2007-11-29
1556,Dr. Gary & Barbara Rosberg,,p,,2007-11-29,2007-11-29
1557,G.I Haryanto,,p,,2007-11-29,2007-11-29
1558,"Debbie Then, Ph.D",,p,,2007-11-29,2007-11-29
1559,Randy petersen,,p,,2007-11-29,2007-11-29
1560,Drs. Tomotius Adi Tan,,p,,2007-11-29,2007-11-29
1561,Drew Rose,,p,,2007-11-29,2007-11-29
1562,Franky Ariawan,,p,,2007-11-29,2007-11-29
1563,Taka Media Studio,,p,,2007-11-29,2007-11-29
1564,William Geldart,,p,,2007-11-29,2007-11-29
1565,Leland Ryken,,p,,2007-11-29,2007-11-29
1566,Bruce & Stan,,p,,2007-11-29,2007-11-29
1567,Ford Lewis Battles,,p,,2007-11-29,2007-11-29
1568,Gladys Hunt & Keith Hunt,,p,,2007-11-29,2007-11-29
1569,Dr. Gary Rosberg,,p,,2007-11-29,2007-11-29
1570,Mary Ann Froehlich,,p,,2007-11-29,2007-11-29
1571,"dra. Christiana Niowni, Ak",,p,,2007-11-29,2007-11-29
1572,Yunita D.Harahap,,p,,2007-11-29,2007-11-29
1573,Mangasi Sihombing,,p,,2007-11-29,2007-11-29
1574,Martin Lemmelman,,p,,2007-11-29,2007-11-29
1575,Phillip Rushing,,p,,2007-11-29,2007-11-29
1576,Doris Rikkers,,p,,2007-11-29,2007-11-29
1577,Bryan Ogden,,p,,2007-11-29,2007-11-29
1578,Jean Watson,,p,,2007-11-29,2007-11-29
1579,dra. Chistiana Niowni dkk,,p,,2007-11-29,2007-11-29
1580,Jeff Smith & Charles Vess,,p,,2007-11-29,2007-11-29
1581,Jack Canfield,,p,,2007-11-29,2007-11-29
1582,Jan Dyer,,p,,2007-11-29,2007-11-29
1583,Abednego Afriadi,,p,,2007-11-29,2007-11-29
1584,Marjorie Lucas,,p,,2007-11-29,2007-11-29
1585,Elias Chacour dan David Hazard,,p,,2007-11-29,2007-11-29
1586,K.M.L Tobing,,p,,2007-11-29,2007-11-29
1587,Donita Dyer,,p,,2007-11-29,2007-11-29
1588,Eric W. Gosden,,p,,2007-11-29,2007-11-29
1589,David C.Cook,,p,,2007-11-29,2007-11-29
1590," dra. Chistiana Niowni, Ak",,p,,2007-11-29,2007-11-29
1591,Mart De Haan,,p,,2007-11-29,2007-11-29
1592,Helen Haidle,,p,,2007-11-29,2007-11-29
1593,Dorothy C. Wilson,,p,,2007-11-29,2007-11-29
1594,Yayasan Ceria/Nyoman Darsane,,p,,2007-11-29,2007-11-29
1595,Reinhard Achenbach,,p,,2007-11-29,2007-11-29
1596,Bob Moffitt dan Karla Tesch,,p,,2007-11-29,2007-11-29
1597,veli-matti karkkainen,,p,,2007-11-29,2007-11-29
1598,Michelle L.Trujillo,,p,,2007-11-29,2007-11-29
1599,Elmer L. Towns & Dave Earley,,p,,2007-11-29,2007-11-29
1600,Gary Thomas,,p,,2007-11-29,2007-11-29
1601,Andy Crouch,,p,,2007-11-29,2007-11-29
1602,Dorothy I.Marx,,p,,2007-11-29,2007-11-29
1603,Jacky Lau,,p,,2007-11-29,2007-11-29
1604,Michael Wilcock,,p,,2007-11-29,2007-11-29
1605,Dr. Tim Elmore,,p,,2007-11-29,2007-11-29
1606,Richard W.De Haan,,p,,2007-11-29,2007-11-29
1607,David Egner,,p,,2007-11-29,2007-11-29
1608,Jim Jackson,,p,,2007-11-29,2007-11-29
1609,Stacy Hord,,p,,2007-11-29,2007-11-29
1610,Tim Jackson & Jeff Olson,,p,,2007-11-29,2007-11-29
1611,R. Strang Miller,,p,,2007-11-29,2007-11-29
1612,Martin R.De Haan II,,p,,2007-11-29,2007-11-29
1613,Alice Mathews & Karen Mason,,p,,2007-11-29,2007-11-29
1614,Ray Stedman,,p,,2007-11-29,2007-11-29
1615,Mangisi S.E Simorangkir,,p,,2007-11-29,2007-11-29
1616,Albert M. Wolters,,p,,2007-11-29,2007-11-29
1617,Robert M.Paterson,,p,,2007-11-29,2007-11-29
1618,Lee Hardy,,p,,2007-11-29,2007-11-29
1619,Tim Waffle,,p,,2007-11-29,2007-11-29
1620,PDT.DR.J.A.TELNONI,,p,,2007-11-29,2007-11-29
1621,"DR,Veronika J.Elbers",,p,,2007-11-29,2007-11-29
1622,Tom Bisset,,p,,2007-11-29,2007-11-29
1623,"PDT.PROF.Dr.Risnawaty Sinulingga,M.TH",,p,,2007-11-29,2007-11-29
1624,Youth for Christ,,p,,2007-11-29,2007-11-29
1625,Samuel Saputra,,p,,2007-11-29,2007-11-29
1626,I.J.Cairns,,p,,2007-11-29,2007-11-29
1627,Dr.Walter Lempp,,p,,2007-11-29,2007-11-29
1628,Dr. Sung Wook Chung,,p,,2007-11-29,2007-11-29
1629,Ny Jacoba Muaja-Raubun,,p,,2007-11-29,2007-11-29
1630,Agus S,,p,,2007-11-29,2007-11-29
1631,"dra. Christiana Niowni, Ak.",,p,,2007-11-29,2007-11-29
1632,Cheryl Chew,,p,,2007-11-29,2007-11-29
1633,Walter Lempp,,p,,2007-11-29,2007-11-29
1634,Audrey McKim,,p,,2007-11-29,2007-11-29
1635,Ayu Utami,,p,,2007-11-29,2007-11-29
1636,"Steve Jeffrey, Mike Ovey, Andrew Sach",,p,,2007-11-29,2007-11-29
1637,A.TH.Kramer,,p,,2007-11-29,2007-11-29
1638,Lie Phan,,p,,2007-11-29,2007-11-29
1639,Mart DeHaan,,p,,2007-11-29,2007-11-29
1640,Drs.P.K.Pilon,,p,,2007-11-29,2007-11-29
1641,"J.Ed Komoszewski, M.James Sawyer, Daniel B.Wallace",,p,,2007-11-29,2007-11-29
1642,N.T. Wright,,p,,2007-11-29,2007-11-29
1643,"Paul Gunadi, Andrew Abdi Setiawan, dkk",,p,,2007-11-29,2007-11-29
1644,Stephen A. Bly,,p,,2007-11-29,2007-11-29
1645,Dr.A.de Kuiper,,p,,2007-11-29,2007-11-29
1646,Daniel Rudol Sihombing,,p,,2007-11-29,2007-11-29
1647,John Baker,,p,,2007-11-29,2007-11-29
1648,Frank Peretti,,p,,2007-11-29,2007-11-29
1649,Bob Buford,,p,,2007-11-29,2007-11-29
1650,J.R. Briggs,,p,,2007-11-29,2007-11-29
1651,Choan-Seng Song,,p,,2007-11-29,2007-11-29
1652,"C.J Mahaney, Craigh Cabaniss, dkk",,p,,2007-11-29,2007-11-29
1653,Darlene Sala,,p,,2007-11-29,2007-11-29
1654,Jonathan L Parapak,,p,,2007-11-29,2007-11-29
1655,Tony Tedjo,,p,,2007-11-29,2007-11-29
1656,Carl Medearis,,p,,2007-11-29,2007-11-29
1657,"Muder Teresa, Bruder Roger",,p,,2007-11-29,2007-11-29
1658,Yotam Sugihyono & Alvita Dewi,,p,,2007-11-29,2007-11-29
1659,Ding,,p,,2007-11-29,2007-11-29
1660,E.H. Van Olst,,p,,2007-11-29,2007-11-29
1661,Voddie Baucham Jr.,,p,,2007-11-29,2007-11-29
1662,Widdwissoeli M. Saleh,,p,,2007-11-29,2007-11-29
1663,Ayub Wahyono,,p,,2007-11-29,2007-11-29
1664,Brian Godawa,,p,,2007-11-29,2007-11-29
1665,Thom Corrigan,,p,,2007-11-29,2007-11-29
1666,Dr. A.G. Honig Jr.,,p,,2007-11-29,2007-11-29
1667,John Stott & Greg Scharf,,p,,2007-11-29,2007-11-29
1668,"Dr. r. Samuel Tarigan, MBA",,p,,2007-11-29,2007-11-29
1669,Dorothy Tong,,p,,2007-11-29,2007-11-29
1670,"Tim Lahaye, Jerry B. Jenkins",,p,,2007-11-29,2007-11-29
1671,N. T. Wright,,p,,2007-11-29,2007-11-29
1672,Alger Fitch,,p,,2007-11-29,2007-11-29
1673,Patricia M. St. John,,p,,2007-11-29,2007-11-29
1674,William P. Young,,p,,2007-11-29,2007-11-29
1675,Drs. J.J. De Heer,,p,,2007-11-29,2007-11-29
1676,Tommy Tenney,,p,,2007-11-29,2007-11-29
1677,Cheri Fuller,,p,,2007-11-29,2007-11-29
1678,B. Ward Powers,,p,,2007-11-29,2007-11-29
1679,Hellen Chou Pratama,,p,,2007-11-29,2007-11-29
1680,DR. Steve Stephens,,p,,2007-11-29,2007-11-29
1681,Alex & Henriette Mamesah,,p,,2007-11-29,2007-11-29
1682,Clayton And Charie King,,p,,2007-11-29,2007-11-29
1683,Susi Leon,,p,,2007-11-29,2007-11-29
1684,J. Dwight Pentecost,,p,,2007-11-29,2007-11-29
1685,Ruth Myers,,p,,2007-11-29,2007-11-29
1686,R.O. Latham,,p,,2007-11-29,2007-11-29
1687,Eddie Gibbs,,p,,2007-11-29,2007-11-29
1688,Yusuf Lifire dan Gerrit Riemer,,p,,2007-11-29,2007-11-29
1689,Yohanes Calvin,,p,,2007-11-29,2007-11-29
1690,John-Roger,,p,,2007-11-29,2007-11-29
1691,Steven James,,p,,2007-11-29,2007-11-29
1692,Douglas F. Kelly dan Caroline S. Kelly,,p,,2007-11-29,2007-11-29
1693,Kris Den Besten,,p,,2007-11-29,2007-11-29
1694,Christian Jonch,,p,,2007-11-29,2007-11-29
1695,"Paul Gunadi, Andrew AS",,p,,2007-11-29,2007-11-29
1696,Anthony de Mello SJ,,p,,2007-11-29,2007-11-29
1697,Karyn Henley,,p,,2007-11-29,2007-11-29
1698,Heru Budiargo,,p,,2007-11-29,2007-11-29
1699,Lukas Eko Sukoco,,p,,2007-11-29,2007-11-29
1700,Herbert Vander Lugt,,p,,2007-11-29,2007-11-29
1701,Doran McCarty,,p,,2007-11-29,2007-11-29
1702,Thor Hall,,p,,2007-11-29,2007-11-29
1703,David Helm,,p,,2007-11-29,2007-11-29
1704,"Pdt. Prof. Emanuel Gerrit Singgih, Ph.D.",,p,,2007-11-29,2007-11-29
1705,J. Edward Humphrey,,p,,2007-11-29,2007-11-29
1706,Alan Gragg,,p,,2007-11-29,2007-11-29
1707,Raymound C. Ortlund,,p,,2007-11-29,2007-11-29
1708,Crystal Bowman,,p,,2007-11-29,2007-11-29
1709,Helen L. Taylor,,p,,2007-11-29,2007-11-29
1710,James Mac Donald,,p,,2007-11-29,2007-11-29
1711,Carla Barnhill,,p,,2007-11-29,2007-11-29
1712,Andrew Simmons & Rob Corley,,p,,2007-11-29,2007-11-29
1713,Grace Suryani Halim,,p,,2007-11-29,2007-11-29
1714,Dallas Willard,,p,,2007-11-29,2007-11-29
